trial,lat_mean,lat_med,lat_p95,lat_max,l2d_cache,l2d_cache_refill,l3d_cache,ll_cache_miss_rd,peak_temp,throttle_bits,p_idle_w,p_active_w,energy_j,energy_per_img_j,n_pwr,vbat_start_v,vbat_mean_v,vbat_end_v,ibat_mean_a,soc_start_pct,soc_end_pct,vbus_mw_max,on_battery,governor,ort_threads,ort_version
1,348.06069354999636,347.41789299999937,350.44607285001916,353.1094520000124,4198540529,208114523,1000415156,340157791,60.6,0,,,,,,,,,,,,,,performance,4,1.27.0
2,353.16340530001753,353.2665944999849,355.1394233000849,355.2225729999918,4185057699,207168061,1001171243,340114477,62.8,0,,,,,,,,,,,,,,performance,4,1.27.0
